Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12183733.64,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,12192083.68,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,12200433.71,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,12208783.75,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,12217133.79,15/12/2203
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,12225483.82,13/10/2202
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12233833.86,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12242183.89,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12250533.93,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,12258883.96,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,12267234,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,12275584.04,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,12283934.07,15/12/2204
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,12292284.11,13/10/2203
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12300634.14,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12308984.18,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12317334.21,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,12325684.25,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,12334034.29,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,12342384.32,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,12350734.36,15/12/2205
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,12359084.39,13/10/2204
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12367434.43,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12375784.46,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12384134.5,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,12392484.54,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,12400834.57,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,12409184.61,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,12417534.64,15/12/2206
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,12425884.68,13/10/2205
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12434234.71,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12442584.75,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12450934.79,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,12459284.82,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,12467634.86,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,12475984.89,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,12484334.93,15/12/2207
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,12492684.96,13/10/2206
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12501035,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12509385.04,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12517735.07,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,12526085.11,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,12534435.14,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,12542785.18,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,12551135.21,15/12/2208
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,12559485.25,13/10/2207
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12567835.29,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12576185.32,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12584535.36,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,12592885.39,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,12601235.43,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,12609585.46,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,12617935.5,15/12/2209
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,12626285.54,13/10/2208
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12634635.57,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12642985.61,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12651335.64,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,12659685.68,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,12668035.71,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,12676385.75,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,12684735.79,15/12/2210
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,12693085.82,13/10/2209
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12701435.86,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12709785.89,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12718135.93,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,12726485.96,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,12734836,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,12743186.04,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,12751536.07,15/12/2211
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,12759886.11,13/10/2210
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12768236.14,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12776586.18,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12784936.21,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,12793286.25,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,12801636.29,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,12809986.32,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,12818336.36,15/12/2212
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,12826686.39,13/10/2211
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12835036.43,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12843386.46,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12851736.5,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,12860086.54,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,12868436.57,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,12876786.61,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,12885136.64,15/12/2213
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,12893486.68,13/10/2212
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12901836.71,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12910186.75,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12918536.79,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,12926886.82,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,12935236.86,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,12943586.89,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,12951936.93,15/12/2214
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,12960286.96,13/10/2213
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,12968637,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,12976987.04,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,12985337.07,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,12993687.11,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,13002037.14,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,13010387.18,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,13018737.21,15/12/2215
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,13027087.25,13/10/2214
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13035437.29,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13043787.32,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13052137.36,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,13060487.39,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,13068837.43,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,13077187.46,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,13085537.5,15/12/2216
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,13093887.54,13/10/2215
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13102237.57,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13110587.61,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13118937.64,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,13127287.68,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,13135637.71,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,13143987.75,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,13152337.79,15/12/2217
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,13160687.82,13/10/2216
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13169037.86,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13177387.89,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13185737.93,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,13194087.96,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,13202438,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,13210788.04,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,13219138.07,15/12/2218
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,13227488.11,13/10/2217
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13235838.14,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13244188.18,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13252538.21,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,13260888.25,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,13269238.29,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,13277588.32,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,13285938.36,15/12/2219
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,13294288.39,13/10/2218
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13302638.43,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13310988.46,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13319338.5,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,13327688.54,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,13336038.57,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,13344388.61,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,13352738.64,15/12/2220
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,13361088.68,13/10/2219
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13369438.71,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13377788.75,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13386138.79,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,13394488.82,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,13402838.86,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,13411188.89,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,13419538.93,15/12/2221
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,13427888.96,13/10/2220
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13436239,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13444589.04,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13452939.07,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,13461289.11,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,13469639.14,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,13477989.18,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,13486339.21,15/12/2222
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,13494689.25,13/10/2221
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13503039.29,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13511389.32,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13519739.36,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,13528089.39,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,13536439.43,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,13544789.46,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,13553139.5,15/12/2223
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,13561489.54,13/10/2222
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13569839.57,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13578189.61,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13586539.64,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,13594889.68,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,13603239.71,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,13611589.75,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,13619939.79,15/12/2224
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,13628289.82,13/10/2223
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13636639.86,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13644989.89,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13653339.93,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,13661689.96,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,13670040,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,13678390.04,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,13686740.07,15/12/2225
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,13695090.11,13/10/2224
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13703440.14,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13711790.18,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13720140.21,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,13728490.25,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,13736840.29,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,13745190.32,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,13753540.36,15/12/2226
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,13761890.39,13/10/2225
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13770240.43,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13778590.46,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13786940.5,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,13795290.54,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,13803640.57,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,13811990.61,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,13820340.64,15/12/2227
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,13828690.68,13/10/2226
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13837040.71,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13845390.75,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13853740.79,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,13862090.82,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,13870440.86,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,13878790.89,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,13887140.93,15/12/2228
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,13895490.96,13/10/2227
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13903841,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13912191.04,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13920541.07,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,13928891.11,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,13937241.14,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,13945591.18,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,13953941.21,15/12/2229
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,13962291.25,13/10/2228
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,13970641.29,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,13978991.32,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,13987341.36,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,13995691.39,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,14004041.43,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,14012391.46,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,14020741.5,15/12/2230
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,14029091.54,13/10/2229
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14037441.57,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,14045791.61,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,14054141.64,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,14062491.68,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,14070841.71,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,14079191.75,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,14087541.79,15/12/2231
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,14095891.82,13/10/2230
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14104241.86,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,14112591.89,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,14120941.93,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,14129291.96,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,14137642,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,14145992.04,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,14154342.07,15/12/2232
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,14162692.11,13/10/2231
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14171042.14,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,14179392.18,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,14187742.21,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,14196092.25,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,14204442.29,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,14212792.32,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,14221142.36,15/12/2233
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,14229492.39,13/10/2232
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14237842.43,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,14246192.46,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,14254542.5,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,14262892.54,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,14271242.57,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,14279592.61,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,14287942.64,15/12/2234
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,14296292.68,13/10/2233
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14304642.71,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,14312992.75,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,14321342.79,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,14329692.82,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,14338042.86,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,14346392.89,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,14354742.93,15/12/2235
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,14363092.96,13/10/2234
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14371443,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,14379793.04,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,14388143.07,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,14396493.11,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,14404843.14,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,14413193.18,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,14421543.21,15/12/2236
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,14429893.25,13/10/2235
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14438243.29,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,14446593.32,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,14454943.36,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,14463293.39,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,14471643.43,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,14479993.46,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,14488343.5,15/12/2237
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,14496693.54,13/10/2236
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14505043.57,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,14513393.61,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,14521743.64,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,14530093.68,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,14538443.71,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,14546793.75,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,14555143.79,15/12/2238
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,14563493.82,13/10/2237
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,14571843.86,9/8/2020
